date,workload,spend_on_demand,spend_savings_plan,spend_reserved_instance
2023-06-23,1300.2024791960664,156.02429750352798,104.01619833568532,78.01214875176399
2023-06-24,1295.92376147856,155.5108513774272,103.6739009182848,77.7554256887136
2023-06-25,1322.3862445033874,158.68634934040648,105.79089956027099,79.34317467020324
2023-06-26,1280.6093145554696,153.67311774665635,102.44874516443757,76.83655887332817
2023-06-27,1351.5630986833871,162.18757184200646,108.12504789467097,81.09378592100323
2023-06-28,1264.5765260356839,151.74918312428207,101.16612208285471,75.87459156214103
2023-06-29,1412.7373592065333,169.528483104784,113.01898873652266,84.764241552392
2023-06-30,1306.9291250707345,156.83149500848813,104.55433000565876,78.41574750424407
2023-07-01,1231.7028244046815,147.80433892856178,98.53622595237452,73.90216946428089
2023-07-02,1219.9298742812946,146.39158491375534,97.59438994250357,73.19579245687767
2023-07-03,1296.5115343395241,155.58138412074288,103.72092274716194,77.79069206037144
2023-07-04,1260.1285712699269,151.21542855239122,100.81028570159415,75.60771427619561
2023-07-05,1305.9166797838352,156.71000157406021,104.47333438270682,78.35500078703011
2023-07-06,1292.7953931133397,155.13544717360077,103.42363144906719,77.56772358680038
2023-07-07,1264.4115994312895,151.72939193175472,101.15292795450316,75.86469596587736
2023-07-08,1224.6363320327735,146.9563598439328,97.97090656262188,73.4781799219664
2023-07-09,1190.1608315658473,142.81929978790166,95.21286652526778,71.40964989395083
2023-07-10,1242.5095831067777,149.10114997281332,99.40076664854222,74.55057498640666
2023-07-11,1306.5931309658295,156.79117571589953,104.52745047726636,78.39558785794976
2023-07-12,1273.422219512991,152.8106663415589,101.87377756103928,76.40533317077946
2023-07-13,1199.3821709124456,143.92586050949348,95.95057367299566,71.96293025474674
2023-07-14,1269.2877239900233,152.31452687880278,101.54301791920187,76.15726343940139
2023-07-15,1278.8628562965941,153.4635427555913,102.30902850372753,76.73177137779565
2023-07-16,1214.3819157410942,145.7258298889313,97.15055325928753,72.86291494446564
2023-07-17,1265.2490797705,151.82988957246,101.21992638164,75.91494478623
2023-07-18,1259.472277018084,151.13667324217008,100.75778216144673,75.56833662108504
2023-07-19,1198.4240622931925,143.81088747518308,95.8739249834554,71.90544373759154
2023-07-20,1272.4851370506178,152.69821644607413,101.79881096404942,76.34910822303706
2023-07-21,1281.671375561886,153.8005650674263,102.53371004495088,76.90028253371315
2023-07-22,1306.8350086685539,156.82020104022646,104.54680069348431,78.41010052011323
2023-07-23,1304.4374880042258,156.5324985605071,104.35499904033806,78.26624928025355
2023-07-24,1181.9442177553922,141.83330613064706,94.55553742043138,70.91665306532353
2023-07-25,1203.0328124459822,144.36393749351785,96.24262499567858,72.18196874675893
2023-07-26,1274.7889945439172,152.97467934527006,101.98311956351337,76.48733967263503
2023-07-27,1273.8571898648427,152.8628627837811,101.90857518918742,76.43143139189056
2023-07-28,1273.0691329210656,152.76829595052786,101.84553063368526,76.38414797526393
2023-07-29,1439.1210699409794,172.69452839291753,115.12968559527836,86.34726419645877
2023-07-30,1274.216348028828,152.90596176345935,101.93730784230624,76.45298088172967
2023-07-31,1301.65769583801,156.19892350056122,104.13261566704081,78.09946175028061
2023-08-01,1291.8080355480374,155.01696426576447,103.34464284384299,77.50848213288224
2023-08-02,1275.9276574477258,153.1113188937271,102.07421259581807,76.55565944686354
2023-08-03,1226.867059474528,147.22404713694337,98.14936475796225,73.61202356847168
2023-08-04,1279.874347618918,153.58492171427014,102.38994780951343,76.79246085713507
2023-08-05,1202.6035807701896,144.31242969242274,96.20828646161517,72.15621484621137
2023-08-06,1228.7471010392599,147.44965212471118,98.29976808314079,73.72482606235559
2023-08-07,1215.687916620304,145.88254999443646,97.25503332962431,72.94127499721823
2023-08-08,1243.4433667824742,149.2132040138969,99.47546934259793,74.60660200694845
2023-08-09,1354.5022799665871,162.54027359599044,108.36018239732698,81.27013679799522
2023-08-10,1144.8525249521845,137.38230299426212,91.58820199617476,68.69115149713106
2023-08-11,1272.0025753652428,152.64030904382912,101.76020602921943,76.32015452191456
2023-08-12,1156.5555009505463,138.78666011406554,92.5244400760437,69.39333005703277
2023-08-13,1213.1249680843002,145.574996170116,97.04999744674402,72.787498085058
2023-08-14,1290.728478631094,154.8874174357313,103.25827829048752,77.44370871786565
2023-08-15,1239.0840314075976,148.6900837689117,99.12672251260781,74.34504188445585
2023-08-16,1181.6021324044862,141.79225588853834,94.52817059235889,70.89612794426917
2023-08-17,1199.3743418145439,143.92492101774525,95.94994734516351,71.96246050887262
2023-08-18,1268.8009326485799,152.25611191782957,101.5040746118864,76.12805595891479
2023-08-19,1198.0161310140313,143.76193572168376,95.84129048112251,71.88096786084188
2023-08-20,1245.103237024292,149.41238844291502,99.60825896194336,74.70619422145751
2023-08-21,1236.337690497493,148.36052285969916,98.90701523979943,74.18026142984958
2023-08-22,1201.2913267928525,144.1549592151423,96.1033061434282,72.07747960757115
2023-08-23,1340.9147478125562,160.90976973750674,107.2731798250045,80.45488486875337
2023-08-24,1265.2941358650603,151.83529630380724,101.22353086920482,75.91764815190362
2023-08-25,1132.2566175703155,135.87079410843785,90.58052940562524,67.93539705421892
2023-08-26,1242.787413720539,149.1344896464647,99.42299309764313,74.56724482323234
2023-08-27,1200.362172434524,144.04346069214287,96.02897379476191,72.02173034607144
2023-08-28,1276.0962537806763,153.13155045368114,102.08770030245411,76.56577522684057
2023-08-29,1193.9083714746423,143.26900457695706,95.51266971797139,71.63450228847853
2023-08-30,1227.8945630923895,147.34734757108674,98.23156504739116,73.67367378554337
2023-08-31,1259.0152957148637,151.08183548578364,100.7212236571891,75.54091774289182
2023-09-01,1277.2262111889554,153.26714534267464,102.17809689511644,76.63357267133732
2023-09-02,1174.1345159883704,140.89614191860443,93.93076127906963,70.44807095930221
2023-09-03,1217.6739052191008,146.1208686262921,97.41391241752807,73.06043431314605
2023-09-04,1210.940447114328,145.31285365371934,96.87523576914624,72.65642682685967
2023-09-05,1202.349469287499,144.2819363144999,96.18795754299992,72.14096815724994
2023-09-06,1323.6566796513941,158.8388015581673,105.89253437211153,79.41940077908365
2023-09-07,1256.0412424795784,150.7249490975494,100.48329939836627,75.3624745487747
2023-09-08,1173.1966232796228,140.78359479355473,93.85572986236983,70.39179739677736
2023-09-09,1282.6233673886802,153.91480408664162,102.60986939109442,76.95740204332081
2023-09-10,1343.3686120194611,161.20423344233532,107.46948896155689,80.60211672116766
2023-09-11,1289.4559663673901,154.7347159640868,103.15647730939122,77.3673579820434
2023-09-12,1162.4777489375047,139.49732987250056,92.99821991500038,69.74866493625028
2023-09-13,1214.8899915582515,145.78679898699016,97.19119932466012,72.89339949349508
2023-09-14,1303.144853627775,156.377382435333,104.251588290222,78.1886912176665
2023-09-15,1205.1558132935986,144.61869759523182,96.41246506348789,72.30934879761591
2023-09-16,1263.5128617049425,151.6215434045931,101.0810289363954,75.81077170229655
2023-09-17,1280.8790212597316,153.7054825511678,102.47032170077853,76.8527412755839
2023-09-18,1196.669246428232,143.60030957138784,95.73353971425857,71.80015478569392
2023-09-19,1240.9511625631715,148.91413950758056,99.27609300505372,74.45706975379028
2023-09-20,1082.8191056704607,129.93829268045528,86.62552845363686,64.96914634022764
2023-09-21,1194.6616750166472,143.35940100199767,95.57293400133177,71.67970050099883
2023-09-22,1234.2949232757474,148.1153907930897,98.7435938620598,74.05769539654484
2023-09-23,1185.6202691665076,142.2744322999809,94.8496215333206,71.13721614999045
2023-09-24,1330.7600358567859,159.6912043028143,106.46080286854287,79.84560215140715
2023-09-25,1178.8064974307,141.45677969168398,94.304519794456,70.72838984584199
2023-09-26,1229.529586178511,147.5435503414213,98.36236689428088,73.77177517071065
2023-09-27,1259.3313142392649,151.11975770871177,100.74650513914119,75.55987885435589
2023-09-28,1326.164724421204,159.13976693054448,106.09317795369633,79.56988346527224
2023-09-29,1183.659082660601,142.0390899192721,94.69272661284808,71.01954495963605
2023-09-30,1315.0059065215935,157.80070878259122,105.20047252172748,78.90035439129561
2023-10-01,1258.7993287293389,151.05591944752067,100.7039462983471,75.52795972376033
2023-10-02,1210.6966444233651,145.28359733080381,96.8557315538692,72.64179866540191
2023-10-03,1284.4060998119924,154.1287319774391,102.75248798495939,77.06436598871954
2023-10-04,1272.8271979481547,152.73926375377854,101.82617583585238,76.36963187688927
2023-10-05,1234.4810712837805,148.13772855405364,98.75848570270244,74.06886427702682
2023-10-06,1269.6441000579537,152.35729200695442,101.57152800463629,76.17864600347721
2023-10-07,1248.5947259691322,149.83136711629587,99.88757807753058,74.91568355814793
2023-10-08,1275.286949922388,153.03443399068655,102.02295599379104,76.51721699534328
2023-10-09,1304.5124844669017,156.5414981360282,104.36099875735214,78.2707490680141
2023-10-10,1352.545762157325,162.305491458879,108.20366097258601,81.1527457294395
2023-10-11,1213.2371177723412,145.58845413268094,97.0589694217873,72.79422706634047
2023-10-12,1383.7064187524022,166.04477025028825,110.69651350019218,83.02238512514413
2023-10-13,1181.4209754751573,141.77051705701888,94.51367803801259,70.88525852850944
2023-10-14,1273.4503434740172,152.81404121688206,101.87602747792138,76.40702060844103
2023-10-15,1312.513154959632,157.50157859515582,105.00105239677056,78.75078929757791
2023-10-16,1299.2478814799128,155.90974577758954,103.93983051839302,77.95487288879477
2023-10-17,1256.2074231912504,150.74489078295005,100.49659385530003,75.37244539147503
2023-10-18,1279.123323191421,153.4947987829705,102.32986585531367,76.74739939148525
2023-10-19,1267.1091460280234,152.0530975233628,101.36873168224187,76.0265487616814
2023-10-20,1264.5632149178882,151.7475857901466,101.16505719343105,75.8737928950733
2023-10-21,1338.8260904059728,160.65913084871673,107.10608723247782,80.32956542435836
2023-10-22,1316.5533227355822,157.98639872826988,105.32426581884658,78.99319936413494
2023-10-23,1266.455406501764,151.97464878021168,101.31643252014112,75.98732439010584
2023-10-24,1348.5207252826394,161.82248703391673,107.88165802261116,80.91124351695836
2023-10-25,1321.3867803938128,158.56641364725755,105.71094243150503,79.28320682362877
2023-10-26,1349.1869186812467,161.90243024174958,107.93495349449974,80.95121512087479
2023-10-27,1342.5878946025052,161.1105473523006,107.40703156820042,80.5552736761503
2023-10-28,1272.259656892401,152.6711588270881,101.78077255139208,76.33557941354405
2023-10-29,1288.3432973671813,154.60119568406176,103.06746378937451,77.30059784203088
2023-10-30,1356.399618570242,162.76795422842903,108.51196948561936,81.38397711421452
2023-10-31,1352.2753357652412,162.27304029182892,108.1820268612193,81.13652014591446
2023-11-01,1323.4725588171784,158.8167070580614,105.87780470537427,79.4083535290307
2023-11-02,1333.1833806085156,159.98200567302186,106.65467044868124,79.99100283651093
2023-11-03,1394.0377997043597,167.28453596452317,111.52302397634878,83.64226798226159
2023-11-04,1303.4513018167256,156.41415621800707,104.27610414533805,78.20707810900353
2023-11-05,1363.2974206669408,163.59569048003289,109.06379365335526,81.79784524001644
2023-11-06,1328.782543405874,159.4539052087049,106.30260347246993,79.72695260435245
2023-11-07,1330.9942534700872,159.71931041641045,106.47954027760697,79.85965520820523
2023-11-08,1399.8393653153316,167.9807238378398,111.98714922522653,83.9903619189199
2023-11-09,1389.2291683376795,166.70750020052154,111.13833346701436,83.35375010026077
2023-11-10,1391.7268170008313,167.00721804009976,111.3381453600665,83.50360902004988
2023-11-11,1419.4529426461625,170.33435311753948,113.556235411693,85.16717655876974
2023-11-12,1358.3910605905116,163.00692727086138,108.67128484724094,81.50346363543069
2023-11-13,1394.634088650544,167.3560906380653,111.57072709204353,83.67804531903265
2023-11-14,1348.2518754256296,161.79022505107554,107.86015003405036,80.89511252553777
2023-11-15,1383.2349920395566,165.98819904474678,110.65879936316453,82.99409952237339
2023-11-16,1363.813147558492,163.65757770701902,109.10505180467935,81.82878885350951
2023-11-17,1378.4953562706523,165.41944275247826,110.27962850165218,82.70972137623913
2023-11-18,1406.7597567266805,168.81117080720165,112.54078053813444,84.40558540360082
2023-11-19,1339.4777570113906,160.73733084136686,107.15822056091125,80.36866542068343
2023-11-20,1488.4250185055585,178.61100222066702,119.07400148044468,89.30550111033351
2023-11-21,1336.951057687016,160.4341269224419,106.95608461496127,80.21706346122095
2023-11-22,1330.017598603956,159.60211183247472,106.40140788831648,79.80105591623736
2023-11-23,1452.1359192453638,174.25631030944365,116.1708735396291,87.12815515472182
2023-11-24,1437.3445054769895,172.48134065723875,114.98756043815916,86.24067032861937
2023-11-25,1432.525402564226,171.9030483077071,114.60203220513807,85.95152415385355
2023-11-26,1436.3211626604977,172.35853951925972,114.90569301283982,86.17926975962986
2023-11-27,1407.9018395889616,168.94822075067538,112.63214716711693,84.47411037533769
2023-11-28,1367.2869395851615,164.07443275021936,109.38295516681292,82.03721637510968
2023-11-29,1419.5999207731588,170.35199049277907,113.56799366185271,85.17599524638953
2023-11-30,1385.6355553734004,166.27626664480803,110.85084442987204,83.13813332240402
2023-12-01,1471.9568406065316,176.6348208727838,117.75654724852254,88.3174104363919
2023-12-02,1419.577807373977,170.34933688487723,113.56622458991816,85.17466844243862
2023-12-03,1389.4075865757081,166.72891038908497,111.15260692605665,83.36445519454249
2023-12-04,1418.3862031742456,170.20634438090946,113.47089625393964,85.10317219045473
2023-12-05,1458.8957208046638,175.06748649655964,116.7116576643731,87.53374324827982
2023-12-06,1413.8764962888017,169.6651795546562,113.11011970310415,84.8325897773281
2023-12-07,1404.7845161010173,168.57414193212207,112.38276128808138,84.28707096606104
2023-12-08,1461.931251924507,175.43175023094085,116.95450015396057,87.71587511547042
2023-12-09,1465.8644208093237,175.90373049711883,117.2691536647459,87.95186524855941
2023-12-10,1432.1552764478924,171.85863317374708,114.5724221158314,85.92931658687354
2023-12-11,1437.8532965022991,172.5423955802759,115.02826372018393,86.27119779013795
2023-12-12,1476.9262054980572,177.23114465976687,118.15409643984458,88.61557232988343
2023-12-13,1396.8529907001923,167.62235888402307,111.74823925601538,83.81117944201154
2023-12-14,1402.8317980712632,168.33981576855157,112.22654384570106,84.16990788427579
2023-12-15,1441.2441079534424,172.94929295441307,115.2995286362754,86.47464647720653
2023-12-16,1470.4681161920682,176.45617394304819,117.63744929536546,88.22808697152409
